year,haul_date,species,fmp_subarea,gear_type,extrapolated_weight
2020,2020-06-07T00:00:00Z,330,CG,1,3697.45
2020,2020-07-01T00:00:00Z,330,CG,1,2227.33
2020,2020-07-04T00:00:00Z,330,CG,1,1831.9
2020,2020-07-08T00:00:00Z,330,WG,1,245.81
2020,2020-08-10T00:00:00Z,330,WG,1,51.62
2020,2020-08-10T00:00:00Z,330,WG,1,147.89
2020,2020-05-31T00:00:00Z,330,CG,1,62
2020,2020-04-28T00:00:00Z,330,CG,1,4249.19
2020,2020-05-04T00:00:00Z,330,CG,1,8297.51
2020,2020-05-23T00:00:00Z,330,CG,1,1699.31
2020,2020-06-13T00:00:00Z,330,CG,1,269.07
2020,2020-06-25T00:00:00Z,330,CG,1,147.32
2020,2020-07-02T00:00:00Z,330,CG,1,39.84
2020,2020-11-06T00:00:00Z,330,CG,2,173.4
2020,2020-04-26T00:00:00Z,330,CG,1,61.23
2020,2020-07-13T00:00:00Z,330,WY,1,117.04
2020,2020-06-25T00:00:00Z,330,CG,1,7530.23
2020,2020-06-29T00:00:00Z,330,CG,1,2061.12
2020,2020-07-13T00:00:00Z,330,CG,1,4551.53
2020,2020-07-13T00:00:00Z,330,CG,1,1376.91
2020,2020-07-14T00:00:00Z,330,WG,1,1696.94
2020,2020-07-14T00:00:00Z,330,WG,1,1117.91
2020,2020-08-09T00:00:00Z,330,CG,1,66.63
2020,2020-05-11T00:00:00Z,330,CG,2,178.53
2020,2020-08-26T00:00:00Z,330,WG,8,1.95
2020,2020-05-26T00:00:00Z,330,CG,1,4253.24
2020,2020-04-19T00:00:00Z,330,CG,1,45.61
2020,2020-09-05T00:00:00Z,330,WG,1,187.41
2020,2020-05-28T00:00:00Z,330,CG,1,2605.65
2020,2020-05-17T00:00:00Z,330,CG,1,30.41
2020,2020-08-13T00:00:00Z,330,WG,1,248.85
2020,2020-05-29T00:00:00Z,330,CG,1,106.5
2020,2020-06-07T00:00:00Z,330,CG,2,87.18
2020,2020-05-22T00:00:00Z,330,CG,2,110.7
2020,2020-08-01T00:00:00Z,330,WG,1,29.43
2020,2020-08-07T00:00:00Z,330,WG,1,180.85
2020,2020-06-05T00:00:00Z,330,CG,1,216.85
2020,2020-08-14T00:00:00Z,330,WG,1,367.13
2020,2020-06-22T00:00:00Z,330,CG,1,156.01
2020,2020-04-21T00:00:00Z,330,CG,1,37.24
2020,2020-05-04T00:00:00Z,330,CG,1,3740.95
2020,2020-05-14T00:00:00Z,330,CG,1,90.79
2020,2020-05-27T00:00:00Z,330,CG,1,159.72
2020,2020-06-11T00:00:00Z,330,CG,1,296.26
2020,2020-09-27T00:00:00Z,330,CG,1,94.11
2020,2020-07-12T00:00:00Z,330,CG,1,219.43
2020,2020-07-29T00:00:00Z,330,WY,1,7966.7
2020,2020-06-09T00:00:00Z,330,CG,1,1978.43
2020,2020-06-11T00:00:00Z,330,CG,1,137.16
2020,2020-06-21T00:00:00Z,330,CG,1,157.78
2020,2020-06-21T00:00:00Z,330,CG,1,28.42
2020,2020-06-21T00:00:00Z,330,CG,1,159.68
2020,2020-08-01T00:00:00Z,330,WY,1,639.09
2020,2020-05-28T00:00:00Z,330,CG,2,96.36
2020,2020-05-23T00:00:00Z,330,CG,1,5.5
2020,2020-06-24T00:00:00Z,330,CG,1,5777.25
2020,2020-05-16T00:00:00Z,330,CG,1,155.77
2020,2020-06-02T00:00:00Z,330,CG,2,363.73
2020,2020-07-05T00:00:00Z,330,CG,1,1.71
2020,2020-06-07T00:00:00Z,330,CG,1,4119.68
2020,2020-06-08T00:00:00Z,330,CG,1,70.88
2020,2020-08-14T00:00:00Z,330,WG,1,319.58
2020,2020-06-23T00:00:00Z,330,CG,1,370.16
2020,2020-07-05T00:00:00Z,330,CG,1,6735.17
2020,2020-05-03T00:00:00Z,330,CG,1,38.55
2020,2020-07-05T00:00:00Z,330,CG,1,1807.88
2020,2020-07-04T00:00:00Z,330,CG,1,74.08
2020,2020-07-02T00:00:00Z,330,CG,1,3250.57
2020,2020-06-22T00:00:00Z,330,CG,1,318.79
2020,2020-06-30T00:00:00Z,330,CG,2,1301.16
2020,2020-08-12T00:00:00Z,330,WG,1,538.8
2020,2020-08-07T00:00:00Z,330,WG,1,111.63
2020,2020-08-18T00:00:00Z,330,WG,1,58.33
2020,2020-08-17T00:00:00Z,330,WG,1,100.39
2020,2020-05-20T00:00:00Z,330,CG,2,149.04
2021,2021-08-14T00:00:00Z,330,CG,1,3458.62
2021,2021-06-07T00:00:00Z,330,CG,1,753.1
2021,2021-10-16T00:00:00Z,330,WG,1,123.83
2021,2021-09-27T00:00:00Z,330,WG,1,2561.89
2021,2021-08-25T00:00:00Z,330,WG,1,420.38
2021,2021-08-27T00:00:00Z,330,WG,1,637.81
2021,2021-09-11T00:00:00Z,330,WG,1,312.5
2021,2021-09-10T00:00:00Z,330,WG,1,240.4
2021,2021-09-24T00:00:00Z,330,WG,1,47.15
2021,2021-07-08T00:00:00Z,330,CG,2,156.69
2021,2021-07-17T00:00:00Z,330,CG,1,570.55
2021,2021-07-22T00:00:00Z,330,CG,1,1242.32
2021,2021-08-31T00:00:00Z,330,WG,1,981.04
2021,2021-09-18T00:00:00Z,330,WG,1,123.36
2021,2021-08-30T00:00:00Z,330,WG,1,178.04
2021,2021-07-14T00:00:00Z,330,CG,1,269.53
2021,2021-10-05T00:00:00Z,330,CG,1,301.85
2021,2021-07-07T00:00:00Z,330,CG,1,1749.69
2021,2021-07-31T00:00:00Z,330,WG,1,6220.71
2021,2021-06-07T00:00:00Z,330,CG,1,79.03
2021,2021-06-29T00:00:00Z,330,CG,1,100.44
2021,2021-06-06T00:00:00Z,330,CG,1,38.3
2021,2021-05-30T00:00:00Z,330,CG,1,877.89
2021,2021-09-05T00:00:00Z,330,WG,1,326.14
2021,2021-09-10T00:00:00Z,330,WG,1,209.86
2021,2021-08-13T00:00:00Z,330,WG,1,56.15
2021,2021-06-26T00:00:00Z,330,CG,1,102.97
2021,2021-08-06T00:00:00Z,330,CG,1,75.84
2021,2021-07-25T00:00:00Z,330,CG,1,8173.18
2021,2021-10-28T00:00:00Z,330,WG,6,20.38
2021,2021-11-13T00:00:00Z,330,CG,6,8.31
2021,2021-08-28T00:00:00Z,330,WG,1,690
2021,2021-08-11T00:00:00Z,330,WG,1,59.22
2021,2021-09-17T00:00:00Z,330,WG,1,543.03
2021,2021-09-10T00:00:00Z,330,WG,1,324.41
2021,2021-06-03T00:00:00Z,330,CG,1,3837.59
2021,2021-07-21T00:00:00Z,330,CG,1,89.92
2021,2021-05-11T00:00:00Z,330,CG,1,2248.84
2021,2021-07-05T00:00:00Z,330,CG,1,511.12
2021,2021-06-12T00:00:00Z,330,CG,1,715.88
2021,2021-08-08T00:00:00Z,330,CG,1,665.31
2021,2021-08-21T00:00:00Z,330,CG,1,2944
2021,2021-05-29T00:00:00Z,330,CG,1,276.17
2021,2021-07-01T00:00:00Z,330,CG,1,136.75
2021,2021-09-18T00:00:00Z,330,CG,1,81.15
2021,2021-09-20T00:00:00Z,330,CG,1,114.76
2021,2021-06-26T00:00:00Z,330,CG,1,943.99
2021,2021-06-07T00:00:00Z,330,CG,1,984.74
2021,2021-10-25T00:00:00Z,330,WG,6,3.74
2021,2021-04-28T00:00:00Z,330,CG,8,35.27
2021,2021-08-13T00:00:00Z,330,WG,1,557.87
2021,2021-09-10T00:00:00Z,330,WG,1,655.67
2021,2021-07-10T00:00:00Z,330,CG,1,143.39
2021,2021-08-19T00:00:00Z,330,CG,1,1096.62
2021,2021-07-09T00:00:00Z,330,CG,1,134.59
2021,2021-06-16T00:00:00Z,330,CG,1,72.6
2021,2021-06-05T00:00:00Z,330,CG,1,2968.49
2021,2021-10-26T00:00:00Z,330,WG,6,3.48
2021,2021-08-06T00:00:00Z,330,CG,1,120.52
2021,2021-08-12T00:00:00Z,330,CG,1,42.79
2021,2021-07-25T00:00:00Z,330,CG,1,3059.07
2021,2021-07-09T00:00:00Z,330,CG,1,109.6
2021,2021-07-31T00:00:00Z,330,WG,1,132.42
2021,2021-01-12T00:00:00Z,330,CG,6,1.17
2021,2021-07-27T00:00:00Z,330,CG,1,3598.75
2021,2021-07-13T00:00:00Z,330,CG,1,498.05
2021,2021-10-25T00:00:00Z,330,WG,6,12.1
2021,2021-10-27T00:00:00Z,330,WG,6,3.04
2021,2021-05-17T00:00:00Z,330,CG,1,12836.43
2021,2021-07-04T00:00:00Z,330,CG,2,267.41
2021,2021-07-27T00:00:00Z,330,CG,1,5574.98
2021,2021-04-28T00:00:00Z,330,CG,8,17.47
2021,2021-06-23T00:00:00Z,330,CG,1,171.03
2021,2021-10-15T00:00:00Z,330,WG,1,14.06
2021,2021-07-20T00:00:00Z,330,CG,1,167.93
2021,2021-07-10T00:00:00Z,330,CG,1,3840.05
2021,2021-07-04T00:00:00Z,330,CG,2,395.02
2021,2021-07-20T00:00:00Z,330,WY,1,1204.45
2021,2021-09-28T00:00:00Z,330,WG,1,653.83
2021,2021-10-03T00:00:00Z,330,WG,1,1114.19
2021,2021-05-17T00:00:00Z,330,CG,1,12954.23
2021,2021-06-15T00:00:00Z,330,CG,1,881.54
2021,2021-10-28T00:00:00Z,330,WG,6,3.46
2021,2021-09-18T00:00:00Z,330,CG,1,52.39
2021,2021-07-23T00:00:00Z,330,CG,1,686.06
2021,2021-06-29T00:00:00Z,330,CG,1,970.89
2021,2021-06-05T00:00:00Z,330,CG,1,1614.98
2021,2021-08-08T00:00:00Z,330,CG,1,146.74
2021,2021-10-27T00:00:00Z,330,WG,6,3.46
2021,2021-09-15T00:00:00Z,330,WG,1,99.86
2021,2021-09-16T00:00:00Z,330,WG,1,196.77
2021,2021-08-26T00:00:00Z,330,WG,1,1229.03
2021,2021-05-16T00:00:00Z,330,CG,1,8495
2021,2021-07-25T00:00:00Z,330,CG,1,101.96
2021,2021-07-20T00:00:00Z,330,CG,1,4247.99
2021,2021-07-21T00:00:00Z,330,WY,1,6423.81
2021,2021-10-01T00:00:00Z,330,WG,1,554.27
2021,2021-09-19T00:00:00Z,330,WG,1,113.74
2021,2021-09-19T00:00:00Z,330,WG,1,313.38
2021,2021-07-08T00:00:00Z,330,CG,1,894.25
2021,2021-07-23T00:00:00Z,330,CG,1,772.42
2021,2021-08-01T00:00:00Z,330,CG,1,7604.71
2021,2021-07-03T00:00:00Z,330,CG,2,130.87
2021,2021-07-06T00:00:00Z,330,WY,1,93.87
2021,2021-10-20T00:00:00Z,330,WG,6,5.8
2021,2021-11-15T00:00:00Z,330,WG,8,278.32
2021,2021-11-05T00:00:00Z,330,CG,2,171.16
2021,2021-07-01T00:00:00Z,330,CG,1,544.41
2021,2021-07-01T00:00:00Z,330,CG,1,8.65
2021,2021-06-18T00:00:00Z,330,CG,1,13425.38
2021,2021-05-30T00:00:00Z,330,CG,2,13620.23
2021,2021-07-02T00:00:00Z,330,CG,1,185.96
2021,2021-07-05T00:00:00Z,330,CG,1,103.18
2021,2021-07-01T00:00:00Z,330,CG,1,8463.79
2021,2021-09-20T00:00:00Z,330,WG,2,145.54
2021,2021-05-11T00:00:00Z,330,CG,1,1086.69
2021,2021-04-12T00:00:00Z,330,CG,1,2393.65
2021,2021-05-10T00:00:00Z,330,CG,2,2706.99
2021,2021-02-03T00:00:00Z,330,CG,8,19.18
2021,2021-06-12T00:00:00Z,330,CG,1,64.1
2021,2021-08-02T00:00:00Z,330,CG,1,419.03
2021,2021-08-21T00:00:00Z,330,CG,1,1697.89
2021,2021-08-14T00:00:00Z,330,CG,1,120.31
2021,2021-07-31T00:00:00Z,330,WG,1,352.92
2021,2021-07-21T00:00:00Z,330,CG,1,116.64
2021,2021-07-16T00:00:00Z,330,CG,1,392.2
2021,2021-08-11T00:00:00Z,330,WG,1,44.6
2021,2021-06-07T00:00:00Z,330,CG,1,2716.5
2021,2021-09-30T00:00:00Z,330,WG,1,305.88
2021,2021-08-25T00:00:00Z,330,WG,1,1711.73
2021,2021-08-19T00:00:00Z,330,WG,1,633.02
2021,2021-06-16T00:00:00Z,330,CG,1,51.45
2021,2021-07-12T00:00:00Z,330,CG,1,1532.82
2021,2021-07-27T00:00:00Z,330,CG,1,6036.8
2021,2021-08-15T00:00:00Z,330,WG,1,64.57
2021,2021-07-30T00:00:00Z,330,CG,1,3843.82
2021,2021-08-05T00:00:00Z,330,CG,1,129.72
2021,2021-09-05T00:00:00Z,330,CG,1,5971.55
2021,2021-07-10T00:00:00Z,330,CG,1,2021.84
2021,2021-06-25T00:00:00Z,330,CG,1,340.59
2021,2021-07-30T00:00:00Z,330,WG,1,5961.96
2021,2021-10-25T00:00:00Z,330,WG,6,3.5
2021,2021-09-26T00:00:00Z,330,WG,1,1465.46
2021,2021-09-28T00:00:00Z,330,WG,1,400.2
2021,2021-10-28T00:00:00Z,330,WG,6,7
2021,2021-06-06T00:00:00Z,330,CG,1,80.87
2021,2021-07-24T00:00:00Z,330,CG,1,38.63
2021,2021-08-24T00:00:00Z,330,WG,1,194.22
2021,2021-08-27T00:00:00Z,330,WG,1,27.95
2021,2021-07-14T00:00:00Z,330,CG,2,6606.6
2021,2021-08-31T00:00:00Z,330,WG,1,877.2
2021,2021-09-13T00:00:00Z,330,WG,1,15.59
2021,2021-10-27T00:00:00Z,330,WG,6,3.48
2021,2021-08-06T00:00:00Z,330,CG,1,273.54
2021,2021-08-01T00:00:00Z,330,CG,1,12487.69
2021,2021-07-26T00:00:00Z,330,CG,1,4920.5
2021,2021-07-26T00:00:00Z,330,CG,1,582.75
2021,2021-09-15T00:00:00Z,330,CG,1,4634.04
2021,2021-05-27T00:00:00Z,330,CG,1,9332.9
2021,2021-05-31T00:00:00Z,330,CG,1,2577
2021,2021-07-14T00:00:00Z,330,CG,1,130.8
2021,2021-07-13T00:00:00Z,330,CG,1,280.96
2021,2021-07-12T00:00:00Z,330,CG,8,7.41
2021,2021-08-09T00:00:00Z,330,CG,1,633.77
2021,2021-05-30T00:00:00Z,330,CG,2,571.49
2021,2021-08-11T00:00:00Z,330,CG,1,2051.94
2021,2021-08-11T00:00:00Z,330,CG,1,78.36
2021,2021-08-12T00:00:00Z,330,CG,1,2385.92
2021,2021-08-16T00:00:00Z,330,CG,8,13.4
2021,2021-08-23T00:00:00Z,330,CG,1,101.6
2021,2021-07-25T00:00:00Z,330,CG,1,7479.03
2021,2021-09-05T00:00:00Z,330,CG,1,1054.18
2021,2021-05-29T00:00:00Z,330,CG,1,68.31
2021,2021-09-20T00:00:00Z,330,CG,1,71.58
2021,2021-06-13T00:00:00Z,330,CG,1,81.86
2021,2021-07-20T00:00:00Z,330,CG,1,1423.16
2021,2021-07-17T00:00:00Z,330,CG,2,150.01
2021,2021-07-16T00:00:00Z,330,CG,1,131.7
2021,2021-07-20T00:00:00Z,330,CG,1,1020.65
2021,2021-10-02T00:00:00Z,330,WG,1,656.17
2021,2021-09-24T00:00:00Z,330,WG,1,114.5
2021,2021-09-01T00:00:00Z,330,WG,1,449.37
2021,2021-08-19T00:00:00Z,330,WG,1,1705.04
2021,2021-09-02T00:00:00Z,330,WG,1,446.23
2021,2021-09-24T00:00:00Z,330,WG,1,509.27
2021,2021-06-22T00:00:00Z,330,CG,2,241.89
2021,2021-08-14T00:00:00Z,330,CG,1,9241.81
2021,2021-07-14T00:00:00Z,330,CG,2,3340.39
2021,2021-08-04T00:00:00Z,330,CG,1,14116.26
2021,2021-10-26T00:00:00Z,330,WG,6,9.55
2021,2021-10-29T00:00:00Z,330,WG,6,4.53
2021,2021-10-03T00:00:00Z,330,CG,2,338.88
2021,2021-07-23T00:00:00Z,330,CG,1,65.49
2021,2021-11-11T00:00:00Z,330,CG,6,4.99
2021,2021-09-15T00:00:00Z,330,WG,1,49.4
2021,2021-09-28T00:00:00Z,330,WG,1,51.14
2021,2021-09-11T00:00:00Z,330,WG,1,130.2
2021,2021-08-24T00:00:00Z,330,WG,1,101.16
2021,2021-09-13T00:00:00Z,330,WG,1,237.24
2021,2021-07-11T00:00:00Z,330,CG,1,1310.54
2021,2021-07-23T00:00:00Z,330,CG,1,146.31
2021,2021-09-16T00:00:00Z,330,CG,2,316.51
2021,2021-02-03T00:00:00Z,330,CG,8,14.37
2021,2021-05-24T00:00:00Z,330,CG,1,10436.69
2021,2021-04-03T00:00:00Z,330,CG,1,10.56
2021,2021-07-10T00:00:00Z,330,CG,1,16799.92
2021,2021-07-09T00:00:00Z,330,CG,1,6314.31
2021,2021-07-08T00:00:00Z,330,CG,1,214.41
2021,2021-09-01T00:00:00Z,330,WG,2,309.09
2021,2021-04-13T00:00:00Z,330,CG,8,9.38
2021,2021-10-10T00:00:00Z,330,CG,2,399.07
2021,2021-06-18T00:00:00Z,330,CG,1,5354.89
2021,2021-07-26T00:00:00Z,330,CG,1,5473.9
2021,2021-07-21T00:00:00Z,330,WG,1,70.96
2021,2021-07-26T00:00:00Z,330,CG,1,2618.4
2021,2021-07-20T00:00:00Z,330,CG,1,6023.87
2021,2021-04-27T00:00:00Z,330,CG,1,2347.37
2021,2021-05-14T00:00:00Z,330,CG,1,3815.63
2021,2021-06-18T00:00:00Z,330,CG,1,2659.09
2021,2021-06-16T00:00:00Z,330,CG,1,93.33
2021,2021-08-04T00:00:00Z,330,CG,1,56.03
2021,2021-07-11T00:00:00Z,330,CG,1,1962.24
2021,2021-06-18T00:00:00Z,330,CG,1,82.11
2021,2021-05-18T00:00:00Z,330,CG,1,2600
2021,2021-05-30T00:00:00Z,330,CG,2,1009.64
2021,2021-07-17T00:00:00Z,330,CG,1,3658.37
2021,2021-06-15T00:00:00Z,330,CG,1,1531.52
2021,2021-04-13T00:00:00Z,330,CG,1,241.15
2021,2021-07-29T00:00:00Z,330,CG,1,6546.86
2021,2021-06-18T00:00:00Z,330,CG,1,67.29
2021,2021-06-15T00:00:00Z,330,CG,1,569.32
2021,2021-07-17T00:00:00Z,330,CG,1,21125.28
2021,2021-05-22T00:00:00Z,330,CG,1,17696.9
2021,2021-05-06T00:00:00Z,330,CG,1,444.02
2021,2021-07-10T00:00:00Z,330,CG,1,111.63
2021,2021-06-25T00:00:00Z,330,CG,1,227.65
2021,2021-05-12T00:00:00Z,330,CG,1,1908.65
2021,2021-11-02T00:00:00Z,330,CG,1,65.08
2021,2021-06-02T00:00:00Z,330,CG,2,585.52
2021,2021-06-14T00:00:00Z,330,CG,1,1902.45
2021,2021-07-12T00:00:00Z,330,CG,1,438.58
2021,2021-07-21T00:00:00Z,330,CG,1,79.7
2021,2021-07-27T00:00:00Z,330,CG,1,805.21
2021,2021-04-24T00:00:00Z,330,CG,1,4228.18
2021,2021-07-31T00:00:00Z,330,CG,1,94.02
2021,2021-04-24T00:00:00Z,330,CG,1,4652.49
2021,2021-05-15T00:00:00Z,330,CG,2,774.37
2021,2021-07-05T00:00:00Z,330,CG,1,679.97
2021,2021-07-25T00:00:00Z,330,WG,1,214.62
2021,2021-02-02T00:00:00Z,330,CG,8,4.79
2021,2021-06-11T00:00:00Z,330,CG,1,196.76
2021,2021-08-12T00:00:00Z,330,WG,8,7.46
2021,2021-05-22T00:00:00Z,330,CG,1,4758.3
2021,2021-07-01T00:00:00Z,330,CG,1,29.17
2021,2021-06-21T00:00:00Z,330,CG,1,4340.07
2021,2021-06-21T00:00:00Z,330,CG,1,211.99
2021,2021-06-16T00:00:00Z,330,CG,1,73.78
2021,2021-06-16T00:00:00Z,330,CG,1,65.39
2021,2021-09-27T00:00:00Z,330,SE,8,7.8
2021,2021-05-23T00:00:00Z,330,CG,1,4684.79
2021,2021-06-05T00:00:00Z,330,CG,2,2748.36
2021,2021-08-06T00:00:00Z,330,CG,1,71.66
2021,2021-05-27T00:00:00Z,330,CG,2,8403.25
2021,2021-08-09T00:00:00Z,330,CG,1,279.75
2021,2021-06-04T00:00:00Z,330,CG,1,6424.28
2021,2021-08-11T00:00:00Z,330,CG,1,2095.36
2021,2021-08-22T00:00:00Z,330,CG,1,151.89
2021,2021-09-02T00:00:00Z,330,CG,1,606.39
2021,2021-09-05T00:00:00Z,330,CG,1,12868.8
2021,2021-07-12T00:00:00Z,330,CG,1,8087.4
2021,2021-07-02T00:00:00Z,330,WY,1,209.57
2021,2021-07-04T00:00:00Z,330,WY,1,184.19
2021,2021-08-02T00:00:00Z,330,CG,1,1198.62
2021,2021-09-20T00:00:00Z,330,CG,2,847.11
2021,2021-06-20T00:00:00Z,330,CG,1,1777.42
2021,2021-07-22T00:00:00Z,330,WG,1,242.07
2021,2021-06-17T00:00:00Z,330,CG,1,435.67
2021,2021-06-12T00:00:00Z,330,CG,1,1617.38
2021,2021-04-26T00:00:00Z,330,CG,1,1910.8
2021,2021-06-25T00:00:00Z,330,CG,1,97.06
2021,2021-06-15T00:00:00Z,330,CG,1,208.2
2021,2021-06-17T00:00:00Z,330,CG,1,25.16
2021,2021-06-03T00:00:00Z,330,CG,1,7936.21
2021,2021-06-20T00:00:00Z,330,CG,1,108.25
2021,2021-05-19T00:00:00Z,330,CG,1,15195.5
2021,2021-06-15T00:00:00Z,330,CG,1,102.56
2021,2021-05-18T00:00:00Z,330,CG,1,1616.74
2021,2021-05-06T00:00:00Z,330,CG,1,2149.3
2021,2021-07-16T00:00:00Z,330,CG,1,12918.66
2021,2021-07-21T00:00:00Z,330,WG,1,24.34
2021,2021-07-13T00:00:00Z,330,CG,1,10538.85
2021,2021-07-12T00:00:00Z,330,CG,1,11944.49
2021,2021-07-18T00:00:00Z,330,CG,1,34022.87
2021,2021-07-22T00:00:00Z,330,WG,1,417.97
2021,2021-05-12T00:00:00Z,330,CG,1,776.52
2021,2021-07-10T00:00:00Z,330,CG,1,491.9
2021,2021-06-20T00:00:00Z,330,CG,1,4160.35
2021,2021-05-15T00:00:00Z,330,CG,1,1642.81
2021,2021-07-27T00:00:00Z,330,CG,1,3578.43
2021,2021-06-19T00:00:00Z,330,CG,1,5.53
2021,2021-05-12T00:00:00Z,330,CG,1,584.27
2021,2021-05-27T00:00:00Z,330,CG,1,7861.74
2021,2021-06-04T00:00:00Z,330,CG,1,174.13
2021,2021-06-30T00:00:00Z,330,CG,1,348.58
2021,2021-06-10T00:00:00Z,330,CG,1,110.87
2021,2021-07-13T00:00:00Z,330,CG,1,488.44
2021,2021-06-18T00:00:00Z,330,CG,1,3156.67
2021,2021-07-06T00:00:00Z,330,CG,1,137.31
2021,2021-05-06T00:00:00Z,330,CG,1,2625.58
2021,2021-05-23T00:00:00Z,330,CG,1,11129.17
2021,2021-05-22T00:00:00Z,330,CG,1,2708.46
2021,2021-07-02T00:00:00Z,330,CG,2,211.43
2021,2021-08-04T00:00:00Z,330,CG,1,7938.19
2021,2021-07-10T00:00:00Z,330,CG,1,206.09
2021,2021-05-27T00:00:00Z,330,CG,1,2069.76
2021,2021-07-07T00:00:00Z,330,CG,1,7044.87
2021,2021-06-26T00:00:00Z,330,CG,1,369.7
2021,2021-07-12T00:00:00Z,330,CG,1,7258.66
2021,2021-05-15T00:00:00Z,330,CG,1,11180.64
2021,2021-06-26T00:00:00Z,330,CG,1,1400.24
2021,2021-06-02T00:00:00Z,330,CG,1,30772.61
2021,2021-07-15T00:00:00Z,330,CG,1,27.42
2021,2021-06-30T00:00:00Z,330,CG,2,337.01
2021,2021-05-16T00:00:00Z,330,CG,1,442.5
2021,2021-07-29T00:00:00Z,330,CG,1,11524.99
2021,2021-05-07T00:00:00Z,330,CG,1,9576.62
2021,2021-08-21T00:00:00Z,330,WG,1,1030.52
2021,2021-05-16T00:00:00Z,330,CG,1,3933.9
2021,2021-09-16T00:00:00Z,330,CG,2,490.26
2021,2021-02-05T00:00:00Z,330,CG,8,4.79
2021,2021-04-13T00:00:00Z,330,CG,1,4591.54
2021,2021-06-17T00:00:00Z,330,CG,1,18.03
2021,2021-05-06T00:00:00Z,330,CG,1,142.68
2021,2021-07-01T00:00:00Z,330,CG,1,111.89
2021,2021-07-13T00:00:00Z,330,CG,1,8143.18
2021,2021-08-01T00:00:00Z,330,CG,1,121.87
2021,2021-06-02T00:00:00Z,330,CG,2,12728.58
2021,2021-04-29T00:00:00Z,330,CG,1,106.97
2021,2021-08-04T00:00:00Z,330,CG,1,3218.19
2021,2021-10-25T00:00:00Z,330,WG,6,3.95
2021,2021-01-12T00:00:00Z,330,CG,6,2.33
2021,2021-06-14T00:00:00Z,330,CG,1,165.98
2021,2021-06-14T00:00:00Z,330,CG,1,89.43
2021,2021-07-07T00:00:00Z,330,CG,1,3766.78
2021,2021-05-27T00:00:00Z,330,CG,1,2131.5
2021,2021-07-29T00:00:00Z,330,CG,1,6584.24
2021,2021-10-10T00:00:00Z,330,CG,1,297.69
2021,2021-07-28T00:00:00Z,330,CG,1,129.52
2021,2021-06-02T00:00:00Z,330,CG,2,5928.75
2021,2021-07-28T00:00:00Z,330,WG,1,519.01
2021,2021-05-13T00:00:00Z,330,CG,1,6227.3
2021,2021-07-28T00:00:00Z,330,WG,1,269.6
2021,2021-10-10T00:00:00Z,330,CG,2,480.62
2021,2021-05-12T00:00:00Z,330,CG,1,16400.02
2021,2021-11-09T00:00:00Z,330,CG,1,408.54
2021,2021-07-28T00:00:00Z,330,WG,1,197.13
2021,2021-06-14T00:00:00Z,330,CG,1,102.39
2021,2021-05-23T00:00:00Z,330,CG,1,3300.52
2021,2021-06-17T00:00:00Z,330,CG,1,2094.49
2021,2021-07-01T00:00:00Z,330,CG,1,96.72
2021,2021-07-02T00:00:00Z,330,CG,1,76.83
2021,2021-07-02T00:00:00Z,330,CG,1,1670.98
2021,2021-07-11T00:00:00Z,330,CG,1,4431.35
2021,2021-07-06T00:00:00Z,330,CG,1,199.78
2021,2021-05-26T00:00:00Z,330,CG,1,2682.81
2021,2021-05-16T00:00:00Z,330,CG,1,5152.2
2021,2021-05-01T00:00:00Z,330,CG,1,196.11
2021,2021-06-17T00:00:00Z,330,CG,1,154.78
2021,2021-06-28T00:00:00Z,330,CG,1,45.99
2021,2021-08-19T00:00:00Z,330,WY,8,15.22
2021,2021-05-12T00:00:00Z,330,CG,1,3625.77
2021,2021-05-22T00:00:00Z,330,CG,1,9084.95
2021,2021-05-26T00:00:00Z,330,CG,1,7123.25
2021,2021-05-28T00:00:00Z,330,CG,1,3284.16
2021,2021-06-18T00:00:00Z,330,CG,1,1487.33
2021,2021-07-22T00:00:00Z,330,CG,1,1251.57
2021,2021-04-21T00:00:00Z,330,CG,1,49.26
2021,2021-02-17T00:00:00Z,330,CG,1,30.29
2021,2021-02-15T00:00:00Z,330,CG,1,282.39
2021,2021-06-17T00:00:00Z,330,CG,1,4872.69
2021,2021-07-01T00:00:00Z,330,CG,1,516
2021,2021-05-25T00:00:00Z,330,CG,2,277.29
2021,2021-04-23T00:00:00Z,330,CG,1,4679.35
2021,2021-04-23T00:00:00Z,330,CG,1,933.01
2021,2021-08-16T00:00:00Z,330,WY,8,11.83
2021,2021-06-30T00:00:00Z,330,CG,1,55.01
2021,2021-06-19T00:00:00Z,330,CG,1,957.88
2021,2021-06-20T00:00:00Z,330,CG,1,239.77
2021,2021-06-30T00:00:00Z,330,CG,1,555.46
2021,2021-07-03T00:00:00Z,330,CG,1,4819.97
2021,2021-05-05T00:00:00Z,330,CG,1,4080.79
2021,2021-05-16T00:00:00Z,330,CG,1,3573.44
2021,2021-07-12T00:00:00Z,330,CG,1,9358.9
2021,2021-07-21T00:00:00Z,330,CG,1,4012.48
2021,2021-08-02T00:00:00Z,330,CG,1,5567.92
2021,2021-08-02T00:00:00Z,330,CG,1,2283.35
2021,2021-08-03T00:00:00Z,330,CG,1,4227.58
2021,2021-06-28T00:00:00Z,330,CG,1,1519.3
2021,2021-07-02T00:00:00Z,330,CG,1,167.99
2021,2021-05-28T00:00:00Z,330,CG,1,686.68
2021,2021-07-06T00:00:00Z,330,CG,1,992.37
