"YEAR","FMP_AREA","SPECIES","LENGTH","WEIGHT","AGE","SPECIMEN_TYPE","PERFORMANCE","HAUL_JOIN","PORT_JOIN"
2015,"GOA",303,45,NA,NA,1,1,"20412002123000002932",NA
2015,"GOA",303,44,NA,NA,1,1,"20412002123000002928",NA
2015,"GOA",303,34,0.64,NA,3,1,"20412002123000003004",NA
2015,"GOA",303,39,0.88,NA,3,1,"20412002123000002978",NA
2015,"GOA",303,39,NA,NA,1,1,"20412002123000002978",NA
2015,"GOA",303,41,0.92,NA,3,1,"20412002123000002978",NA
2015,"GOA",303,41,NA,NA,1,1,"20412002123000002978",NA
2015,"GOA",303,42,1.1,NA,3,1,"20412002123000002978",NA
2015,"GOA",303,42,NA,NA,1,1,"20412002123000002978",NA
2015,"GOA",303,43,1.12,NA,3,1,"20412002123000002978",NA
2015,"GOA",303,43,NA,NA,1,1,"20412002123000002978",NA
2015,"GOA",303,42,1.1,NA,3,1,"20412002123000002978",NA
2015,"GOA",303,42,NA,NA,1,1,"20412002123000002978",NA
2015,"GOA",303,31,0.44,NA,3,1,"20412002123000002948",NA
2015,"GOA",303,31,NA,NA,1,1,"20412002123000002948",NA
2015,"GOA",303,42,1.08,NA,3,1,"20412002123000002948",NA
2015,"GOA",303,42,NA,NA,1,1,"20412002123000002948",NA
2015,"GOA",303,38,0.88,NA,3,1,"20412002123000002948",NA
2015,"GOA",303,38,NA,NA,1,1,"20412002123000002948",NA
2015,"GOA",303,40,0.92,NA,3,1,"20412002123000002948",NA
2015,"GOA",303,40,NA,NA,1,1,"20412002123000002948",NA
2015,"GOA",303,41,0.9,NA,3,1,"20412002123000002948",NA
2015,"GOA",303,41,NA,NA,1,1,"20412002123000002948",NA
2015,"GOA",303,41,1.03,NA,3,1,"20412002123000002928",NA
2015,"GOA",303,41,NA,NA,1,1,"20412002123000002928",NA
2015,"GOA",303,43,0.99,NA,3,1,"20412002123000002928",NA
2015,"GOA",303,43,1.12,NA,3,1,"20412002123000002928",NA
2015,"GOA",303,43,1.15,NA,3,1,"20412002123000002928",NA
2015,"GOA",303,43,NA,NA,1,1,"20412002123000002928",NA
2015,"GOA",303,43,NA,NA,1,1,"20412002123000002928",NA
2015,"GOA",303,43,NA,NA,1,1,"20412002123000002928",NA
2015,"GOA",303,44,1.08,NA,3,1,"20412002123000002928",NA
2015,"GOA",303,39,0.88,NA,3,1,"20412002123000002960",NA
2015,"GOA",303,39,NA,NA,1,1,"20412002123000002960",NA
2015,"GOA",303,40,0.86,NA,3,1,"20412002123000002960",NA
2015,"GOA",303,40,NA,NA,1,1,"20412002123000002960",NA
2015,"GOA",303,43,1.14,NA,3,1,"20412002123000002960",NA
2015,"GOA",303,43,NA,NA,1,1,"20412002123000002960",NA
2015,"GOA",303,43,1.1,NA,3,1,"20412002123000002960",NA
2015,"GOA",303,43,NA,NA,1,1,"20412002123000002960",NA
2015,"GOA",303,44,1.14,NA,3,1,"20412002123000002960",NA
2015,"GOA",303,44,NA,NA,1,1,"20412002123000002960",NA
2015,"GOA",303,36,0.64,NA,3,1,"20412002123000002942",NA
2015,"GOA",303,36,NA,NA,1,1,"20412002123000002942",NA
2015,"GOA",303,45,1,NA,3,1,"20412002123000002942",NA
2015,"GOA",303,45,NA,NA,1,1,"20412002123000002942",NA
2015,"GOA",303,43,1.12,NA,3,1,"20412002123000003066",NA
2015,"GOA",303,43,NA,NA,1,1,"20412002123000003066",NA
2015,"GOA",303,36,0.7,NA,3,1,"20412002123000003066",NA
2015,"GOA",303,36,NA,NA,1,1,"20412002123000003066",NA
2015,"GOA",303,39,1.02,NA,3,1,"20412002123000003066",NA
2015,"GOA",303,39,NA,NA,1,1,"20412002123000003066",NA
2015,"GOA",303,44,1.3,NA,3,1,"20412002123000003066",NA
2015,"GOA",303,44,NA,NA,1,1,"20412002123000003066",NA
2015,"GOA",303,42,1.1,NA,3,1,"20412002123000003066",NA
2015,"GOA",303,42,NA,NA,1,1,"20412002123000003066",NA
2015,"GOA",303,34,NA,NA,1,1,"20412002123000003004",NA
2015,"GOA",303,37,0.8,NA,3,1,"20412002123000003004",NA
2015,"GOA",303,37,NA,NA,1,1,"20412002123000003004",NA
2015,"GOA",303,37,0.78,NA,3,1,"20412002123000003006",NA
2015,"GOA",303,37,NA,NA,1,1,"20412002123000003006",NA
2015,"GOA",303,41,1.06,NA,3,1,"20412002123000003006",NA
2015,"GOA",303,41,NA,NA,1,1,"20412002123000003006",NA
2015,"GOA",303,40,1.04,NA,3,1,"20412002123000003006",NA
2015,"GOA",303,40,NA,NA,1,1,"20412002123000003006",NA
2015,"GOA",303,41,0.98,NA,3,1,"20412002123000003006",NA
2015,"GOA",303,41,NA,NA,1,1,"20412002123000003006",NA
2015,"GOA",303,42,1.1,NA,3,1,"20412002123000003006",NA
2015,"GOA",303,42,NA,NA,1,1,"20412002123000003006",NA
2015,"GOA",303,38,0.67,NA,3,1,"20412002123000003136",NA
2015,"GOA",303,38,NA,NA,1,1,"20412002123000003136",NA
2015,"GOA",303,44,0.9,NA,3,1,"20412002123000003136",NA
2015,"GOA",303,44,NA,NA,1,1,"20412002123000003136",NA
2015,"GOA",303,37,0.81,NA,3,1,"20033002800000001758",NA
2015,"GOA",303,37,NA,NA,1,1,"20033002800000001758",NA
2015,"GOA",303,38,0.84,NA,3,1,"20033002800000001758",NA
2015,"GOA",303,38,NA,NA,1,1,"20033002800000001758",NA
2015,"GOA",303,39,0.95,NA,3,1,"20033002800000001758",NA
2015,"GOA",303,39,0.96,NA,3,1,"20033002800000001758",NA
2015,"GOA",303,39,NA,NA,1,1,"20033002800000001758",NA
2015,"GOA",303,39,NA,NA,1,1,"20033002800000001758",NA
2015,"GOA",303,40,0.91,NA,3,1,"20033002800000001758",NA
2015,"GOA",303,40,NA,NA,1,1,"20033002800000001758",NA
2015,"GOA",303,41,1.08,NA,3,1,"20033002800000001926",NA
2015,"GOA",303,41,NA,NA,1,1,"20033002800000001926",NA
2015,"GOA",303,41,1.17,NA,3,1,"20033002800000001926",NA
2015,"GOA",303,41,NA,NA,1,1,"20033002800000001926",NA
2015,"GOA",303,39,0.85,NA,3,1,"20033002800000001944",NA
2015,"GOA",303,39,NA,NA,1,1,"20033002800000001944",NA
2015,"GOA",303,40,0.88,NA,3,1,"20033002800000001944",NA
2015,"GOA",303,40,NA,NA,1,1,"20033002800000001944",NA
2015,"GOA",303,41,1.03,NA,3,1,"20033002800000001944",NA
2015,"GOA",303,41,1.09,NA,3,1,"20033002800000001944",NA
2015,"GOA",303,41,NA,NA,1,1,"20033002800000001944",NA
2015,"GOA",303,41,NA,NA,1,1,"20033002800000001944",NA
2015,"GOA",303,44,1.24,NA,3,1,"20033002800000001944",NA
2015,"GOA",303,44,NA,NA,1,1,"20033002800000001944",NA
2015,"GOA",303,39,0.86,NA,3,1,"20242001879000001418",NA
2015,"GOA",303,39,NA,NA,1,1,"20242001879000001418",NA
2015,"GOA",303,40,0.98,NA,3,1,"20242001879000001418",NA
2015,"GOA",303,40,NA,NA,1,1,"20242001879000001418",NA
2015,"GOA",303,43,1.11,NA,3,1,"20242001879000001372",NA
2015,"GOA",303,43,NA,NA,1,1,"20242001879000001372",NA
2015,"GOA",303,48,1.7,NA,3,1,"20113002781000000118",NA
2015,"GOA",303,48,NA,NA,1,1,"20113002781000000118",NA
2015,"GOA",303,37,0.7,NA,3,1,"20113002781000000112",NA
2015,"GOA",303,37,NA,NA,1,1,"20113002781000000112",NA
2015,"GOA",303,39,0.7,NA,3,1,"20113002781000000116",NA
2015,"GOA",303,39,NA,NA,1,1,"20113002781000000116",NA
2015,"GOA",303,41,0.9,NA,3,1,"20113002781000000116",NA
2015,"GOA",303,41,NA,NA,1,1,"20113002781000000116",NA
2015,"GOA",303,35,0.7,NA,3,1,"20113002781000000114",NA
2015,"GOA",303,40,1.1,NA,3,1,"20113002781000000118",NA
2015,"GOA",303,40,NA,NA,1,1,"20113002781000000118",NA
2015,"GOA",303,35,NA,NA,1,1,"20113002781000000114",NA
2015,"GOA",303,40,0.9,NA,3,1,"20113002781000000114",NA
2015,"GOA",303,40,NA,NA,1,1,"20113002781000000114",NA
2015,"GOA",303,42,0.9,NA,3,1,"20113002781000000114",NA
2015,"GOA",303,42,1.1,NA,3,1,"20113002781000000114",NA
2015,"GOA",303,42,NA,NA,1,1,"20113002781000000114",NA
2015,"GOA",303,42,NA,NA,1,1,"20113002781000000114",NA
2015,"GOA",303,43,0.9,NA,3,1,"20113002781000000114",NA
2015,"GOA",303,43,NA,NA,1,1,"20113002781000000114",NA
2015,"GOA",303,41,NA,NA,1,1,"20412002123000002984",NA
2015,"GOA",303,41,0.88,NA,3,1,"20412002123000002984",NA
2015,"GOA",303,41,NA,NA,1,1,"20412002123000002984",NA
2015,"GOA",303,42,1.1,NA,3,1,"20412002123000002984",NA
2015,"GOA",303,42,NA,NA,1,1,"20412002123000002984",NA
2015,"GOA",303,43,1.1,NA,3,1,"20412002123000002984",NA
2015,"GOA",303,43,NA,NA,1,1,"20412002123000002984",NA
2015,"GOA",303,44,1.14,NA,3,1,"20412002123000002984",NA
2015,"GOA",303,44,NA,NA,1,1,"20412002123000002984",NA
2015,"GOA",303,41,1.02,NA,3,1,"20412002123000003044",NA
2015,"GOA",303,41,NA,NA,1,1,"20412002123000003044",NA
2015,"GOA",303,42,1.04,NA,3,1,"20412002123000003044",NA
2015,"GOA",303,42,NA,NA,1,1,"20412002123000003044",NA
2015,"GOA",303,45,1.1,NA,3,1,"20113002781000000126",NA
2015,"GOA",303,45,NA,NA,1,1,"20113002781000000126",NA
2015,"GOA",303,43,1.1,NA,3,1,"20113002781000000126",NA
2015,"GOA",303,43,NA,NA,1,1,"20113002781000000126",NA
2015,"GOA",303,44,1.4,NA,3,4,"20113002781000000128",NA
2015,"GOA",303,44,1.4,NA,3,4,"20113002781000000128",NA
2015,"GOA",303,44,NA,NA,1,4,"20113002781000000128",NA
2015,"GOA",303,44,NA,NA,1,4,"20113002781000000128",NA
2015,"GOA",303,45,1.4,NA,3,4,"20113002781000000128",NA
2015,"GOA",303,45,1.5,NA,3,4,"20113002781000000128",NA
2015,"GOA",303,45,NA,NA,1,4,"20113002781000000128",NA
2015,"GOA",303,45,NA,NA,1,4,"20113002781000000128",NA
2015,"GOA",303,45,1.5,NA,3,4,"20113002781000000128",NA
2015,"GOA",303,45,NA,NA,1,4,"20113002781000000128",NA
2015,"GOA",303,40,0.88,NA,3,1,"20242001879000001420",NA
2015,"GOA",303,40,0.89,NA,3,1,"20242001879000001420",NA
2015,"GOA",303,40,NA,NA,1,1,"20242001879000001420",NA
2015,"GOA",303,40,NA,NA,1,1,"20242001879000001420",NA
2015,"GOA",303,37,0.71,NA,3,1,"20242001879000001422",NA
2015,"GOA",303,37,NA,NA,1,1,"20242001879000001422",NA
2015,"GOA",303,40,0.8,NA,3,1,"20113002781000000152",NA
2015,"GOA",303,40,NA,NA,1,1,"20113002781000000152",NA
2015,"GOA",303,40,0.8,NA,3,1,"20113002781000000152",NA
2015,"GOA",303,40,NA,NA,1,1,"20113002781000000152",NA
2015,"GOA",303,43,0.9,NA,3,1,"20113002781000000146",NA
2015,"GOA",303,43,NA,NA,1,1,"20113002781000000146",NA
2015,"GOA",303,39,0.6,NA,3,1,"20113002781000000146",NA
2015,"GOA",303,39,0.8,NA,3,1,"20113002781000000146",NA
2015,"GOA",303,39,NA,NA,1,1,"20113002781000000146",NA
2015,"GOA",303,39,NA,NA,1,1,"20113002781000000146",NA
2015,"GOA",303,40,0.8,NA,3,1,"20113002781000000146",NA
2015,"GOA",303,40,0.8,NA,3,1,"20113002781000000146",NA
2015,"GOA",303,40,NA,NA,1,1,"20113002781000000146",NA
2015,"GOA",303,40,NA,NA,1,1,"20113002781000000146",NA
2015,"GOA",303,38,0.6,NA,3,1,"20113002781000000072",NA
2015,"GOA",303,38,0.8,NA,3,1,"20113002781000000072",NA
2015,"GOA",303,38,NA,NA,1,1,"20113002781000000072",NA
2015,"GOA",303,38,NA,NA,1,1,"20113002781000000072",NA
2015,"GOA",303,39,0.9,NA,3,1,"20113002781000000154",NA
2015,"GOA",303,39,0.9,NA,3,1,"20113002781000000154",NA
2015,"GOA",303,43,1,NA,3,1,"20113002781000000148",NA
2015,"GOA",303,39,NA,NA,1,1,"20113002781000000154",NA
2015,"GOA",303,39,NA,NA,1,1,"20113002781000000154",NA
2015,"GOA",303,36,0.7,NA,3,1,"20113002781000000154",NA
2015,"GOA",303,39,0.84,NA,3,1,"20242001879000001408",NA
2015,"GOA",303,39,NA,NA,1,1,"20242001879000001408",NA
2015,"GOA",303,39,0.91,NA,3,1,"20242001879000001408",NA
2015,"GOA",303,39,NA,NA,1,1,"20242001879000001408",NA
2015,"GOA",303,42,1.14,NA,3,1,"20242001879000001422",NA
2015,"GOA",303,42,NA,NA,1,1,"20242001879000001422",NA
2015,"GOA",303,39,0.83,NA,3,3,"20242001879000001410",NA
2015,"GOA",303,39,NA,NA,1,3,"20242001879000001410",NA
2015,"GOA",303,36,NA,NA,1,1,"20113002781000000154",NA
2015,"GOA",303,37,0.6,NA,3,1,"20113002781000000154",NA
2015,"GOA",303,37,NA,NA,1,1,"20113002781000000154",NA
2015,"GOA",303,38,0.8,NA,3,1,"20113002781000000154",NA
2015,"GOA",303,38,NA,NA,1,1,"20113002781000000154",NA
2015,"GOA",303,37,0.7,NA,3,1,"20113002781000000156",NA
2015,"GOA",303,37,NA,NA,1,1,"20113002781000000156",NA
2015,"GOA",303,38,0.8,NA,3,1,"20113002781000000156",NA
2015,"GOA",303,38,0.9,NA,3,1,"20113002781000000156",NA
2015,"GOA",303,38,NA,NA,1,1,"20113002781000000156",NA
2015,"GOA",303,38,NA,NA,1,1,"20113002781000000156",NA
2015,"GOA",303,39,0.9,NA,3,1,"20113002781000000156",NA
2015,"GOA",303,39,NA,NA,1,1,"20113002781000000156",NA
2015,"GOA",303,40,1,NA,3,1,"20113002781000000156",NA
2015,"GOA",303,40,NA,NA,1,1,"20113002781000000156",NA
2015,"GOA",303,38,0.9,NA,3,1,"20113002781000000158",NA
2015,"GOA",303,38,NA,NA,1,1,"20113002781000000158",NA
2015,"GOA",303,37,0.8,NA,3,1,"20113002781000000158",NA
2015,"GOA",303,37,NA,NA,1,1,"20113002781000000158",NA
2015,"GOA",303,39,0.9,NA,3,1,"20113002781000000158",NA
2015,"GOA",303,39,NA,NA,1,1,"20113002781000000158",NA
2015,"GOA",303,40,1,NA,3,1,"20113002781000000158",NA
2015,"GOA",303,40,NA,NA,1,1,"20113002781000000158",NA
2015,"GOA",303,42,1.1,NA,3,1,"20113002781000000158",NA
2015,"GOA",303,42,NA,NA,1,1,"20113002781000000158",NA
2015,"GOA",303,39,0.8,NA,3,1,"20113002781000000076",NA
2015,"GOA",303,39,NA,NA,1,1,"20113002781000000076",NA
2015,"GOA",303,36,0.7,NA,3,1,"20113002781000000076",NA
2015,"GOA",303,36,NA,NA,1,1,"20113002781000000076",NA
2015,"GOA",303,42,0.8,NA,3,4,"20113002781000000074",NA
2015,"GOA",303,42,NA,NA,1,4,"20113002781000000074",NA
2015,"GOA",303,43,NA,NA,1,1,"20113002781000000148",NA
2015,"GOA",303,43,NA,NA,1,1,"20113002781000000148",NA
2015,"GOA",303,40,1,NA,3,1,"20113002781000000148",NA
2015,"GOA",303,40,NA,NA,1,1,"20113002781000000148",NA
2015,"GOA",303,38,0.7,NA,3,1,"20113002781000000150",NA
2015,"GOA",303,38,1,NA,3,1,"20113002781000000150",NA
2015,"GOA",303,38,NA,NA,1,1,"20113002781000000150",NA
2015,"GOA",303,38,NA,NA,1,1,"20113002781000000150",NA
2015,"GOA",303,40,1,NA,3,1,"20113002781000000150",NA
2015,"GOA",303,40,NA,NA,1,1,"20113002781000000150",NA
2015,"GOA",303,38,0.8,NA,3,1,"20113002781000000150",NA
2015,"GOA",303,38,NA,NA,1,1,"20113002781000000150",NA
2015,"GOA",303,40,0.9,NA,3,1,"20113002781000000148",NA
2015,"GOA",303,40,1,NA,3,1,"20113002781000000148",NA
2015,"GOA",303,40,NA,NA,1,1,"20113002781000000148",NA
2015,"GOA",303,40,NA,NA,1,1,"20113002781000000148",NA
2015,"GOA",303,43,0.9,NA,3,1,"20113002781000000148",NA
2015,"GOA",303,33,0.6,NA,3,1,"20149004037000000076",NA
2015,"GOA",303,33,NA,NA,1,1,"20149004037000000076",NA
2015,"GOA",303,39,0.85,NA,3,1,"20149004037000000076",NA
2015,"GOA",303,39,NA,NA,1,1,"20149004037000000076",NA
2015,"GOA",303,39,0.85,NA,3,1,"20149004037000000154",NA
2015,"GOA",303,39,NA,NA,1,1,"20149004037000000154",NA
2015,"GOA",303,37,0.8,NA,3,1,"20149004037000000154",NA
2015,"GOA",303,37,NA,NA,1,1,"20149004037000000154",NA
2015,"GOA",303,36,NA,NA,1,1,"20145002781000000186",NA
2015,"GOA",303,32,0.55,NA,3,1,"20145002781000000186",NA
2015,"GOA",303,32,NA,NA,1,1,"20145002781000000186",NA
2015,"GOA",303,33,0.65,NA,3,1,"20145002781000000186",NA
2015,"GOA",303,33,NA,NA,1,1,"20145002781000000186",NA
2015,"GOA",303,39,0.9,NA,3,1,"20145002781000000184",NA
2015,"GOA",303,39,NA,NA,1,1,"20145002781000000184",NA
2015,"GOA",303,39,0.84,NA,3,1,"20190003819000000576",NA
2015,"GOA",303,39,NA,NA,1,1,"20190003819000000576",NA
2015,"GOA",303,41,0.85,NA,3,1,"20190003819000000576",NA
2015,"GOA",303,41,NA,NA,1,1,"20190003819000000576",NA
2015,"GOA",303,42,0.96,NA,3,1,"20190003819000000576",NA
2015,"GOA",303,42,NA,NA,1,1,"20190003819000000576",NA
2015,"GOA",303,42,0.88,NA,3,1,"20190003819000000576",NA
2015,"GOA",303,42,1,NA,3,1,"20190003819000000576",NA
2015,"GOA",303,42,NA,NA,1,1,"20190003819000000576",NA
2015,"GOA",303,42,NA,NA,1,1,"20190003819000000576",NA
2015,"GOA",303,38,0.8,NA,3,1,"20149004037000000156",NA
2015,"GOA",303,38,NA,NA,1,1,"20149004037000000156",NA
2015,"GOA",303,30,0.5,NA,3,1,"20145002781000000184",NA
2015,"GOA",303,30,NA,NA,1,1,"20145002781000000184",NA
2015,"GOA",303,34,0.75,NA,3,1,"20145002781000000184",NA
2015,"GOA",303,34,NA,NA,1,1,"20145002781000000184",NA
2015,"GOA",303,39,0.95,NA,3,1,"20145002781000000184",NA
2015,"GOA",303,39,NA,NA,1,1,"20145002781000000184",NA
2015,"GOA",303,40,1,NA,3,1,"20145002781000000184",NA
2015,"GOA",303,40,NA,NA,1,1,"20145002781000000184",NA
2015,"GOA",303,37,0.85,NA,3,1,"20145002781000000188",NA
2015,"GOA",303,37,NA,NA,1,1,"20145002781000000188",NA
2015,"GOA",303,38,0.9,NA,3,1,"20145002781000000188",NA
2015,"GOA",303,38,NA,NA,1,1,"20145002781000000188",NA
2015,"GOA",303,36,0.7,NA,3,1,"20145002781000000188",NA
2015,"GOA",303,36,NA,NA,1,1,"20145002781000000188",NA
2015,"GOA",303,42,1.2,NA,3,1,"20145002781000000188",NA
2015,"GOA",303,42,NA,NA,1,1,"20145002781000000188",NA
2015,"GOA",303,38,0.95,NA,3,1,"20145002781000000188",NA
2015,"GOA",303,38,NA,NA,1,1,"20145002781000000188",NA
2015,"GOA",303,35,0.7,NA,3,1,"20145002781000000172",NA
2015,"GOA",303,35,NA,NA,1,1,"20145002781000000172",NA
2015,"GOA",303,38,0.85,NA,3,1,"20145002781000000172",NA
2015,"GOA",303,38,NA,NA,1,1,"20145002781000000172",NA
2015,"GOA",303,34,0.65,NA,3,1,"20145002781000000172",NA
2015,"GOA",303,34,NA,NA,1,1,"20145002781000000172",NA
2015,"GOA",303,37,0.75,NA,3,1,"20145002781000000172",NA
2015,"GOA",303,37,NA,NA,1,1,"20145002781000000172",NA
2015,"GOA",303,39,0.85,NA,3,1,"20145002781000000172",NA
2015,"GOA",303,39,NA,NA,1,1,"20145002781000000172",NA
2015,"GOA",303,40,1,NA,3,1,"20145002781000000174",NA
2015,"GOA",303,40,NA,NA,1,1,"20145002781000000174",NA
2015,"GOA",303,36,0.75,NA,3,1,"20145002781000000174",NA
2015,"GOA",303,36,NA,NA,1,1,"20145002781000000174",NA
2015,"GOA",303,37,0.7,NA,3,1,"20145002781000000170",NA
2015,"GOA",303,37,0.75,NA,3,1,"20145002781000000170",NA
2015,"GOA",303,37,NA,NA,1,1,"20145002781000000170",NA
2015,"GOA",303,37,NA,NA,1,1,"20145002781000000170",NA
2015,"GOA",303,37,0.8,NA,3,1,"20145002781000000170",NA
2015,"GOA",303,37,NA,NA,1,1,"20145002781000000170",NA
2015,"GOA",303,40,0.9,NA,3,1,"20145002781000000170",NA
2015,"GOA",303,40,NA,NA,1,1,"20145002781000000170",NA
2015,"GOA",303,38,0.8,NA,3,1,"20145002781000000170",NA
2015,"GOA",303,38,NA,NA,1,1,"20145002781000000170",NA
2015,"GOA",303,38,0.9,NA,3,5,"20145002781000000166",NA
2015,"GOA",303,38,NA,NA,1,5,"20145002781000000166",NA
2015,"GOA",303,37,0.8,NA,3,5,"20145002781000000166",NA
2015,"GOA",303,37,NA,NA,1,5,"20145002781000000166",NA
2015,"GOA",303,41,0.95,NA,3,5,"20145002781000000166",NA
2015,"GOA",303,41,NA,NA,1,5,"20145002781000000166",NA
2015,"GOA",303,38,0.85,NA,3,5,"20145002781000000166",NA
2015,"GOA",303,38,NA,NA,1,5,"20145002781000000166",NA
2015,"GOA",303,40,0.9,NA,3,5,"20145002781000000166",NA
2015,"GOA",303,40,NA,NA,1,5,"20145002781000000166",NA
2015,"GOA",303,45,NA,NA,1,1,"20147002046000000006",NA
2015,"GOA",303,48,NA,NA,1,1,"20147002046000000006",NA
2015,"GOA",303,40,NA,NA,1,1,"20147002046000000008",NA
2015,"GOA",303,42,NA,NA,1,1,"20147002046000000008",NA
2015,"GOA",303,41,NA,NA,1,1,"20147002046000000010",NA
2015,"GOA",303,36,0.75,NA,3,1,"20145002781000000180",NA
2015,"GOA",303,36,NA,NA,1,1,"20145002781000000180",NA
2015,"GOA",303,38,0.9,NA,3,1,"20145002781000000180",NA
2015,"GOA",303,38,0.9,NA,3,1,"20145002781000000180",NA
2015,"GOA",303,38,NA,NA,1,1,"20145002781000000180",NA
2015,"GOA",303,38,NA,NA,1,1,"20145002781000000180",NA
2015,"GOA",303,39,0.85,NA,3,1,"20145002781000000180",NA
2015,"GOA",303,39,1,NA,3,1,"20145002781000000180",NA
2015,"GOA",303,39,NA,NA,1,1,"20145002781000000180",NA
2015,"GOA",303,39,NA,NA,1,1,"20145002781000000180",NA
2015,"GOA",303,38,0.85,NA,3,1,"20145002781000000176",NA
2015,"GOA",303,45,NA,NA,1,1,"20147002046000000010",NA
2015,"GOA",303,42,NA,NA,1,1,"20147002046000000010",NA
2015,"GOA",303,46,NA,NA,1,1,"20147002046000000010",NA
2015,"GOA",303,31,NA,NA,1,1,"20147002046000000014",NA
2015,"GOA",303,38,NA,NA,1,1,"20147002046000000012",NA
2015,"GOA",303,37,NA,NA,1,1,"20147002046000000012",NA
2015,"GOA",303,33,NA,NA,1,1,"20147002046000000012",NA
2015,"GOA",303,37,NA,NA,1,1,"20147002046000000012",NA
2015,"GOA",303,39,0.85,NA,3,1,"20149004037000000126",NA
2015,"GOA",303,39,NA,NA,1,1,"20149004037000000126",NA
2015,"GOA",303,38,0.8,NA,3,1,"20149004037000000126",NA
2015,"GOA",303,38,NA,NA,1,1,"20149004037000000126",NA
2015,"GOA",303,38,0.85,NA,3,1,"20145002781000000176",NA
2015,"GOA",303,38,NA,NA,1,1,"20145002781000000176",NA
2015,"GOA",303,38,NA,NA,1,1,"20145002781000000176",NA
2015,"GOA",303,37,0.75,NA,3,1,"20145002781000000176",NA
2015,"GOA",303,37,NA,NA,1,1,"20145002781000000176",NA
2015,"GOA",303,37,0.8,NA,3,1,"20145002781000000176",NA
2015,"GOA",303,37,0.9,NA,3,1,"20145002781000000176",NA
2015,"GOA",303,37,NA,NA,1,1,"20145002781000000176",NA
2015,"GOA",303,37,NA,NA,1,1,"20145002781000000176",NA
2015,"GOA",303,38,1,NA,3,1,"20145002781000000178",NA
2015,"GOA",303,38,NA,NA,1,1,"20145002781000000178",NA
2015,"GOA",303,37,0.8,NA,3,1,"20145002781000000178",NA
2015,"GOA",303,37,0.85,NA,3,1,"20145002781000000178",NA
2015,"GOA",303,37,NA,NA,1,1,"20145002781000000178",NA
2015,"GOA",303,37,NA,NA,1,1,"20145002781000000178",NA
2015,"GOA",303,36,0.8,NA,3,1,"20145002781000000178",NA
2015,"GOA",303,36,NA,NA,1,1,"20145002781000000178",NA
2015,"GOA",303,38,0.8,NA,3,1,"20145002781000000178",NA
2015,"GOA",303,38,NA,NA,1,1,"20145002781000000178",NA
2015,"GOA",303,37,0.9,NA,3,1,"20145002781000000168",NA
2015,"GOA",303,37,NA,NA,1,1,"20145002781000000168",NA
2015,"GOA",303,37,0.7,NA,3,1,"20145002781000000168",NA
2015,"GOA",303,37,NA,NA,1,1,"20145002781000000168",NA
2015,"GOA",303,39,0.8,NA,3,1,"20148004037000000024",NA
2015,"GOA",303,39,NA,NA,1,1,"20148004037000000024",NA
2015,"GOA",303,37,0.7,NA,3,1,"20148004037000000024",NA
2015,"GOA",303,37,NA,NA,1,1,"20148004037000000024",NA
2015,"GOA",303,40,0.85,NA,3,3,"20148004037000000032",NA
2015,"GOA",303,40,NA,NA,1,3,"20148004037000000032",NA
2015,"GOA",303,38,0.9,NA,3,3,"20148004037000000032",NA
2015,"GOA",303,38,NA,NA,1,3,"20148004037000000032",NA
2015,"GOA",303,44,1,NA,3,3,"20148004037000000028",NA
2015,"GOA",303,44,NA,NA,1,3,"20148004037000000028",NA
2015,"GOA",303,40,0.9,NA,3,3,"20148004037000000028",NA
2015,"GOA",303,40,NA,NA,1,3,"20148004037000000028",NA
2015,"GOA",303,45,1.1,NA,3,3,"20148004037000000058",NA
2015,"GOA",303,45,NA,NA,1,3,"20148004037000000058",NA
2015,"GOA",303,38,1,NA,3,1,"20145002781000000192",NA
2015,"GOA",303,38,NA,NA,1,1,"20145002781000000192",NA
2015,"GOA",303,37,0.85,NA,3,1,"20145002781000000192",NA
2015,"GOA",303,37,NA,NA,1,1,"20145002781000000192",NA
2015,"GOA",303,39,1,NA,3,1,"20145002781000000192",NA
2015,"GOA",303,39,NA,NA,1,1,"20145002781000000192",NA
2015,"GOA",303,41,1.15,NA,3,1,"20145002781000000192",NA
2015,"GOA",303,41,NA,NA,1,1,"20145002781000000192",NA
2015,"GOA",303,42,1.2,NA,3,1,"20145002781000000192",NA
2015,"GOA",303,42,NA,NA,1,1,"20145002781000000192",NA
2015,"GOA",303,39,0.95,NA,3,1,"20145002781000000190",NA
2015,"GOA",303,39,NA,NA,1,1,"20145002781000000190",NA
2015,"GOA",303,39,1,NA,3,1,"20145002781000000190",NA
2015,"GOA",303,39,NA,NA,1,1,"20145002781000000190",NA
2015,"GOA",303,36,0.65,NA,3,1,"20149004037000000124",NA
2015,"GOA",303,36,NA,NA,1,1,"20149004037000000124",NA
2015,"GOA",303,37,NA,NA,1,1,"20149004037000000124",NA
2015,"GOA",303,39,0.9,NA,3,1,"20149004037000000138",NA
2015,"GOA",303,39,NA,NA,1,1,"20149004037000000138",NA
2015,"GOA",303,37,0.65,NA,3,1,"20149004037000000138",NA
2015,"GOA",303,37,NA,NA,1,1,"20149004037000000138",NA
2015,"GOA",303,38,0.9,NA,3,1,"20149004037000000098",NA
2015,"GOA",303,38,NA,NA,1,1,"20149004037000000098",NA
2015,"GOA",303,37,0.75,NA,3,1,"20149004037000000098",NA
