"YEAR","HAUL_DATE","SPECIES","FMP_AREA","EXTRAPOLATED_WEIGHT"
2018,2018-06-18,303,"GOA",65.55
2018,2018-06-18,303,"GOA",290.15
2018,2018-06-19,303,"GOA",23032.62
2018,2018-07-04,303,"GOA",1700.95
2018,2018-07-05,303,"GOA",2700.89
2018,2018-07-05,303,"GOA",4535.23
2018,2018-07-05,303,"GOA",154.84
2018,2018-07-05,303,"GOA",90.07
2018,2018-07-09,303,"GOA",12.44
2018,2018-07-10,303,"GOA",2419.8
2018,2018-07-11,303,"GOA",16118
2018,2018-07-11,303,"GOA",7698.78
2018,2018-07-11,303,"GOA",2538.19
2018,2018-07-11,303,"GOA",1527.56
2018,2018-06-19,303,"GOA",64.85
2018,2018-06-21,303,"GOA",77.47
2018,2018-06-23,303,"GOA",643.4
2018,2018-06-23,303,"GOA",451.15
2018,2018-06-23,303,"GOA",346.53
2018,2018-06-23,303,"GOA",26795.07
2018,2018-06-23,303,"GOA",27778.97
2018,2018-06-26,303,"GOA",782.73
2018,2018-06-26,303,"GOA",68.75
2018,2018-07-20,303,"GOA",1199.71
2018,2018-07-20,303,"GOA",1077.73
2018,2018-07-21,303,"GOA",966.95
2018,2018-07-21,303,"GOA",3453.08
2018,2018-07-21,303,"GOA",4.73
2018,2018-07-18,303,"GOA",74.82
2018,2018-07-13,303,"GOA",69.48
2018,2018-07-13,303,"GOA",314.42
2018,2018-07-13,303,"GOA",638.1
2018,2018-07-13,303,"GOA",37.35
2018,2018-07-14,303,"GOA",4395.27
2018,2018-07-14,303,"GOA",2000.51
2018,2018-07-14,303,"GOA",970.69
2018,2018-07-14,303,"GOA",53.73
2018,2018-07-14,303,"GOA",981.73
2018,2018-07-15,303,"GOA",2302.67
2018,2018-07-16,303,"GOA",610.66
2018,2018-07-16,303,"GOA",306.05
2018,2018-06-29,303,"GOA",146.88
2018,2018-06-29,303,"GOA",149.74
2018,2018-06-29,303,"GOA",118.52
2018,2018-07-15,303,"GOA",12688.42
2018,2018-07-01,303,"GOA",622.05
2018,2018-07-17,303,"GOA",2856.55
2018,2018-06-14,303,"GOA",43.41
2018,2018-07-15,303,"GOA",7005.91
2018,2018-07-17,303,"GOA",1396.24
2018,2018-07-17,303,"GOA",4592.36
2018,2018-07-17,303,"GOA",6741.63
2018,2018-06-14,303,"GOA",532.75
2018,2018-06-15,303,"GOA",2139.02
2018,2018-07-04,303,"GOA",3289.78
2018,2018-07-04,303,"GOA",3262.05
2018,2018-07-04,303,"GOA",1993.26
2018,2018-07-04,303,"GOA",1384.7
2018,2018-07-01,303,"GOA",790.02
2018,2018-07-01,303,"GOA",39.28
2018,2018-07-02,303,"GOA",51.18
2018,2018-07-03,303,"GOA",51.56
2018,2018-07-03,303,"GOA",65.11
2018,2018-07-08,303,"GOA",4752.27
2018,2018-07-08,303,"GOA",20031.06
2018,2018-07-08,303,"GOA",6671.41
2018,2018-07-12,303,"GOA",2551.61
2018,2018-07-12,303,"GOA",1417.32
2018,2018-07-12,303,"GOA",110.42
2018,2018-07-12,303,"GOA",67.15
2018,2018-07-14,303,"GOA",12429.47
2018,2018-07-15,303,"GOA",75.6
2018,2018-07-15,303,"GOA",48.57
2018,2018-07-21,303,"GOA",2405.49
2018,2018-07-21,303,"GOA",5318.85
2018,2018-07-21,303,"GOA",5791.76
2018,2018-07-21,303,"GOA",6320.79
2018,2018-07-16,303,"GOA",409.04
2018,2018-07-17,303,"GOA",4106.36
2018,2018-07-17,303,"GOA",173.82
2018,2018-09-09,303,"GOA",67.5
2018,2018-07-05,303,"GOA",1302.14
2018,2018-07-05,303,"GOA",1576.77
2018,2018-07-05,303,"GOA",7359.81
2018,2018-07-05,303,"GOA",2297.69
2018,2018-07-05,303,"GOA",1257.39
2018,2018-07-06,303,"GOA",2260.19
2018,2018-07-06,303,"GOA",2921.54
2018,2018-07-06,303,"GOA",1189.98
2018,2018-07-06,303,"GOA",5387.65
2018,2018-07-06,303,"GOA",4244.5
2018,2018-07-06,303,"GOA",3379.34
2018,2018-07-07,303,"GOA",7141.7
2018,2018-07-07,303,"GOA",19645.06
2018,2018-07-07,303,"GOA",4538.97
2018,2018-06-30,303,"GOA",34.21
2018,2018-07-03,303,"GOA",3540.52
2018,2018-07-03,303,"GOA",4089.48
2018,2018-07-03,303,"GOA",1126.91
2018,2018-07-03,303,"GOA",1210.89
2018,2018-07-04,303,"GOA",3483.67
2018,2018-06-15,303,"GOA",494.34
2018,2018-06-16,303,"GOA",22664.08
2018,2018-06-16,303,"GOA",2914.29
2018,2018-06-16,303,"GOA",320.69
2018,2018-06-16,303,"GOA",1324.67
2018,2018-06-17,303,"GOA",1001.89
2018,2018-06-17,303,"GOA",616.58
2018,2018-06-08,303,"GOA",16.71
2018,2018-06-03,303,"GOA",3508.22
2018,2018-06-03,303,"GOA",9779.43
2018,2018-06-03,303,"GOA",9589.69
2018,2018-06-03,303,"GOA",2845.53
2018,2018-06-04,303,"GOA",4855.43
2018,2018-06-04,303,"GOA",2834
2018,2018-06-04,303,"GOA",1761.63
2018,2018-06-04,303,"GOA",655.22
2018,2018-07-20,303,"GOA",64.2
2018,2018-07-21,303,"GOA",119.63
2018,2018-07-22,303,"GOA",5181.34
2018,2018-07-22,303,"GOA",361.75
2018,2018-09-03,303,"GOA",5.49
2018,2018-09-01,303,"GOA",5.56
2018,2018-06-07,303,"GOA",5547.16
2018,2018-06-07,303,"GOA",2007.36
2018,2018-06-07,303,"GOA",4719.8
2018,2018-06-08,303,"GOA",6360.29
2018,2018-06-08,303,"GOA",7494.09
2018,2018-05-15,303,"GOA",3472.18
2018,2018-05-15,303,"GOA",11840.32
2018,2018-05-15,303,"GOA",3081.3
2018,2018-05-15,303,"GOA",208.66
2018,2018-05-16,303,"GOA",5026.26
2018,2018-05-16,303,"GOA",3316.43
2018,2018-05-17,303,"GOA",1003.64
2018,2018-05-22,303,"GOA",3884.78
2018,2018-05-22,303,"GOA",1933.01
2018,2018-05-22,303,"GOA",425.22
2018,2018-05-22,303,"GOA",1843.73
2018,2018-05-23,303,"GOA",12808.44
2018,2018-05-23,303,"GOA",938.82
2018,2018-05-23,303,"GOA",1449.63
2018,2018-05-23,303,"GOA",2302.34
2018,2018-05-24,303,"GOA",1272.67
2018,2018-05-24,303,"GOA",49.18
2018,2018-05-27,303,"GOA",6706.37
2018,2018-05-27,303,"GOA",17961.84
2018,2018-05-27,303,"GOA",11694.53
2018,2018-05-28,303,"GOA",8748.94
2018,2018-05-28,303,"GOA",8612.5
2018,2018-05-28,303,"GOA",16377.84
2018,2018-05-30,303,"GOA",6775.5
2018,2018-05-31,303,"GOA",3866.11
2018,2018-05-31,303,"GOA",1083.23
2018,2018-06-01,303,"GOA",7356.21
2018,2018-06-01,303,"GOA",12688.86
2018,2018-06-01,303,"GOA",9512.82
2018,2018-06-01,303,"GOA",1406.08
2018,2018-06-04,303,"GOA",1400.79
2018,2018-06-04,303,"GOA",180.2
2018,2018-06-04,303,"GOA",134.03
2018,2018-06-13,303,"GOA",245.6
2018,2018-06-14,303,"GOA",1948.92
2018,2018-08-17,303,"GOA",382.34
2018,2018-08-17,303,"GOA",87.41
2018,2018-05-06,303,"GOA",2631.15
2018,2018-05-06,303,"GOA",970.11
2018,2018-05-06,303,"GOA",420.51
2018,2018-05-06,303,"GOA",1253.16
2018,2018-05-06,303,"GOA",605.28
2018,2018-05-09,303,"GOA",75.94
2018,2018-06-03,303,"GOA",151.26
2018,2018-06-03,303,"GOA",664.75
2018,2018-06-07,303,"GOA",3301.68
2018,2018-06-07,303,"GOA",6577.59
2018,2018-06-08,303,"GOA",2007.51
2018,2018-06-09,303,"GOA",8455.63
2018,2018-06-09,303,"GOA",4019.99
2018,2018-06-09,303,"GOA",362.95
2018,2018-06-08,303,"GOA",1715.84
2018,2018-06-08,303,"GOA",55.83
2018,2018-06-05,303,"GOA",3550.93
2018,2018-06-05,303,"GOA",12772.85
2018,2018-06-05,303,"GOA",579.67
2018,2018-06-05,303,"GOA",1501.32
2018,2018-06-05,303,"GOA",1445.91
2018,2018-05-02,303,"GOA",564.69
2018,2018-05-02,303,"GOA",9391.59
2018,2018-05-02,303,"GOA",268.16
2018,2018-05-02,303,"GOA",5074.36
2018,2018-07-29,303,"GOA",1202.52
2018,2018-07-29,303,"GOA",2454.23
2018,2018-07-30,303,"GOA",843.69
2018,2018-05-03,303,"GOA",483.87
2018,2018-01-18,303,"GOA",24.92
2018,2018-07-31,303,"GOA",601.95
2018,2018-05-18,303,"GOA",2779.27
2018,2018-05-18,303,"GOA",1301.62
2018,2018-05-19,303,"GOA",324.83
2018,2018-05-19,303,"GOA",902.01
2018,2018-05-25,303,"GOA",76.23
2018,2018-05-28,303,"GOA",2685.35
2018,2018-06-01,303,"GOA",920.87
2018,2018-06-01,303,"GOA",1813.53
2018,2018-06-02,303,"GOA",15.57
2018,2018-04-26,303,"GOA",34.32
2018,2018-08-25,303,"GOA",542.31
2018,2018-08-25,303,"GOA",695.01
2018,2018-08-25,303,"GOA",1425.48
2018,2018-08-27,303,"GOA",43.41
2018,2018-08-27,303,"GOA",11952.63
2018,2018-08-27,303,"GOA",5729.13
2018,2018-05-28,303,"GOA",7161.39
2018,2018-05-20,303,"GOA",322.96
2018,2018-05-14,303,"GOA",939.41
2018,2018-05-14,303,"GOA",1269.82
2018,2018-05-15,303,"GOA",44.53
2018,2018-05-15,303,"GOA",21.78
2018,2018-05-16,303,"GOA",302.85
2018,2018-05-26,303,"GOA",4875.49
2018,2018-05-26,303,"GOA",13554.93
2018,2018-05-26,303,"GOA",1804.06
2018,2018-05-26,303,"GOA",2032.01
2018,2018-05-26,303,"GOA",8266.05
2018,2018-05-27,303,"GOA",444.15
2018,2018-05-27,303,"GOA",83.96
2018,2018-05-27,303,"GOA",4211.28
2018,2018-05-27,303,"GOA",226.16
2018,2018-06-03,303,"GOA",838.48
2018,2018-06-04,303,"GOA",8870.63
2018,2018-06-04,303,"GOA",5861.13
2018,2018-06-04,303,"GOA",4465.86
2018,2018-06-04,303,"GOA",2841.62
2018,2018-05-06,303,"GOA",148.25
2018,2018-05-06,303,"GOA",1400.9
2018,2018-05-06,303,"GOA",787.32
2018,2018-05-31,303,"GOA",844.06
2018,2018-05-31,303,"GOA",596.91
2018,2018-06-01,303,"GOA",328.44
2018,2018-06-01,303,"GOA",1264.1
2018,2018-05-06,303,"GOA",2676.92
2018,2018-05-06,303,"GOA",5836.56
2018,2018-05-06,303,"GOA",2806.5
2018,2018-05-06,303,"GOA",9019.7
2018,2018-05-15,303,"GOA",306.4
2018,2018-05-16,303,"GOA",7080.69
2018,2018-05-16,303,"GOA",3975.4
2018,2018-05-16,303,"GOA",10060
2018,2018-05-06,303,"GOA",321.69
2018,2018-06-01,303,"GOA",689.96
2018,2018-06-02,303,"GOA",7632.25
2018,2018-06-02,303,"GOA",1017.95
2018,2018-06-02,303,"GOA",142.52
2018,2018-05-13,303,"GOA",1516.37
2018,2018-05-13,303,"GOA",3543.66
2018,2018-05-14,303,"GOA",511.99
2018,2018-05-17,303,"GOA",83.61
2018,2018-05-06,303,"GOA",799.02
2018,2018-07-19,303,"GOA",23.6
2018,2018-06-07,303,"GOA",136.47
2018,2018-06-08,303,"GOA",35.78
2018,2018-08-24,303,"GOA",5190.23
2018,2018-08-24,303,"GOA",70.03
2018,2018-05-22,303,"GOA",1102.93
2018,2018-05-22,303,"GOA",711.2
2018,2018-07-31,303,"GOA",80.33
2018,2018-08-02,303,"GOA",120.51
2018,2018-05-06,303,"GOA",3891.67
2018,2018-05-06,303,"GOA",17462.1
2018,2018-07-30,303,"GOA",36.33
2018,2018-07-31,303,"GOA",2784.75
2018,2018-05-05,303,"GOA",10826.56
2018,2018-05-05,303,"GOA",2909.04
2018,2018-05-06,303,"GOA",4396.41
2018,2018-05-06,303,"GOA",4062.18
2018,2018-05-06,303,"GOA",10379.55
2018,2018-05-06,303,"GOA",94.58
2018,2018-05-11,303,"GOA",2908.81
2018,2018-05-12,303,"GOA",86.94
2018,2018-05-12,303,"GOA",880.26
2018,2018-05-12,303,"GOA",171.91
2018,2018-05-15,303,"GOA",1937.32
2018,2018-05-15,303,"GOA",4091.53
2018,2018-07-27,303,"GOA",199.73
2018,2018-07-27,303,"GOA",128.38
2018,2018-07-28,303,"GOA",261.36
2018,2018-07-28,303,"GOA",194.81
2018,2018-07-29,303,"GOA",44.6
2018,2018-07-29,303,"GOA",58.55
2018,2018-07-30,303,"GOA",3469.68
2018,2018-07-30,303,"GOA",1615.19
2018,2018-07-30,303,"GOA",269.44
2018,2018-07-30,303,"GOA",1547.51
2018,2018-05-24,303,"GOA",240.68
2018,2018-05-24,303,"GOA",2310.62
2018,2018-05-24,303,"GOA",4534.36
2018,2018-05-25,303,"GOA",1792.69
2018,2018-05-25,303,"GOA",11408.49
2018,2018-05-25,303,"GOA",449.44
2018,2018-05-26,303,"GOA",2254.04
2018,2018-05-26,303,"GOA",3037.83
2018,2018-05-28,303,"GOA",230.48
2018,2018-05-28,303,"GOA",89.04
2018,2018-07-13,303,"GOA",49.21
2018,2018-07-13,303,"GOA",2465.62
2018,2018-01-28,303,"GOA",4.96
2018,2018-01-29,303,"GOA",6.61
2018,2018-01-29,303,"GOA",4.96
2018,2018-01-30,303,"GOA",9.92
2018,2018-01-30,303,"GOA",4.96
2018,2018-01-31,303,"GOA",14.87
2018,2018-07-14,303,"GOA",2429.27
2018,2018-07-14,303,"GOA",4316.06
2018,2018-07-14,303,"GOA",4083.5
2018,2018-07-14,303,"GOA",6006.45
2018,2018-07-15,303,"GOA",236.05
2018,2018-05-06,303,"GOA",580.94
2018,2018-05-07,303,"GOA",327.03
2018,2018-05-07,303,"GOA",356.69
2018,2018-05-08,303,"GOA",840.96
2018,2018-05-08,303,"GOA",1722.35
2018,2018-05-12,303,"GOA",180.31
2018,2018-05-12,303,"GOA",608.1
2018,2018-05-12,303,"GOA",174.27
2018,2018-05-12,303,"GOA",782.34
2018,2018-05-13,303,"GOA",748.25
2018,2018-07-14,303,"GOA",5.71
2018,2018-05-19,303,"GOA",3055.2
2018,2018-05-19,303,"GOA",3076.86
2018,2018-01-17,303,"GOA",30.95
2018,2018-06-10,303,"GOA",66.43
2018,2018-06-14,303,"GOA",118.07
2018,2018-06-14,303,"GOA",68.52
2018,2018-06-15,303,"GOA",55.92
2018,2018-05-14,303,"GOA",656.11
2018,2018-05-16,303,"GOA",626.11
2018,2018-05-16,303,"GOA",14726.18
2018,2018-05-17,303,"GOA",7024.08
2018,2018-05-17,303,"GOA",11249.67
2018,2018-05-18,303,"GOA",3596.79
2018,2018-09-14,303,"GOA",203.88
2018,2018-09-18,303,"GOA",80.96
2018,2018-09-15,303,"GOA",20.69
2018,2018-09-18,303,"GOA",136.7
2018,2018-05-13,303,"GOA",2398.74
2018,2018-05-13,303,"GOA",10925.36
2018,2018-05-13,303,"GOA",3612.83
2018,2018-05-22,303,"GOA",1384.14
2018,2018-05-22,303,"GOA",38.54
2018,2018-05-22,303,"GOA",169.07
2018,2018-05-23,303,"GOA",1717.24
2018,2018-03-22,303,"GOA",2331.52
2018,2018-03-22,303,"GOA",6575.71
2018,2018-03-23,303,"GOA",5257.6
2018,2018-03-24,303,"GOA",485.42
2018,2018-03-26,303,"GOA",149.09
2018,2018-09-19,303,"GOA",578.84
2018,2018-08-13,303,"GOA",1321.91
2018,2018-08-13,303,"GOA",614.68
2018,2018-04-17,303,"GOA",77.16
2018,2018-10-13,303,"GOA",63.79
2018,2018-05-27,303,"GOA",102.06
2018,2018-05-19,303,"GOA",25.12
2018,2018-05-21,303,"GOA",6537.24
2018,2018-05-21,303,"GOA",5202.06
2018,2018-05-21,303,"GOA",2535.61
2018,2018-05-21,303,"GOA",2395.23
2018,2018-05-22,303,"GOA",2457.34
2018,2018-05-22,303,"GOA",1792.82
2018,2018-05-22,303,"GOA",3385.07
2018,2018-05-22,303,"GOA",5500.84
2018,2018-05-31,303,"GOA",6127.5
2018,2018-05-31,303,"GOA",1777.25
2018,2018-05-31,303,"GOA",11050.73
2018,2018-06-01,303,"GOA",2191.34
2018,2018-06-01,303,"GOA",983.7
2018,2018-06-06,303,"GOA",1234.94
2018,2018-10-23,303,"GOA",46.24
2018,2018-07-26,303,"GOA",276.23
2018,2018-07-23,303,"GOA",237.59
2018,2018-07-23,303,"GOA",15142.57
2018,2018-07-23,303,"GOA",877.67
2018,2018-07-23,303,"GOA",36.89
2018,2018-07-23,303,"GOA",8996.94
2018,2018-07-24,303,"GOA",14911.01
2018,2018-07-24,303,"GOA",16850.35
2018,2018-07-25,303,"GOA",14581.36
2018,2018-07-25,303,"GOA",837.61
2018,2018-07-25,303,"GOA",790.58
2018,2018-07-26,303,"GOA",13418.59
2018,2018-05-08,303,"GOA",60.88
2018,2018-05-09,303,"GOA",555.2
2018,2018-05-18,303,"GOA",184.51
2018,2018-04-22,303,"GOA",26.01
2018,2018-09-18,303,"GOA",4802.17
2018,2018-09-18,303,"GOA",6982.78
2018,2018-09-19,303,"GOA",146.5
2018,2018-09-20,303,"GOA",2313.54
2018,2018-09-19,303,"GOA",1763.61
2018,2018-09-19,303,"GOA",903.43
2018,2018-09-20,303,"GOA",495.51
2018,2018-09-11,303,"GOA",27.23
2018,2018-09-12,303,"GOA",7396.06
2018,2018-09-12,303,"GOA",106.02
2018,2018-09-12,303,"GOA",3442
2018,2018-09-08,303,"GOA",2496.99
2018,2018-09-08,303,"GOA",1749.42
2018,2018-09-08,303,"GOA",2832.64
2018,2018-09-11,303,"GOA",117.03
2018,2018-09-11,303,"GOA",11212.25
2018,2018-09-12,303,"GOA",52.86
2018,2018-09-13,303,"GOA",8003.22
2018,2018-09-14,303,"GOA",167.79
2018,2018-09-14,303,"GOA",338.21
2018,2018-09-14,303,"GOA",1490.74
2018,2018-09-14,303,"GOA",4144.21
2018,2018-09-17,303,"GOA",9955.36
2018,2018-09-17,303,"GOA",471.9
2018,2018-05-06,303,"GOA",1466.28
2018,2018-05-06,303,"GOA",2110.28
2018,2018-05-06,303,"GOA",322.24
2018,2018-05-06,303,"GOA",877.16
2018,2018-05-06,303,"GOA",1087.21
2018,2018-05-07,303,"GOA",734.1
2018,2018-05-07,303,"GOA",2279.96
2018,2018-12-18,303,"GOA",232.66
2018,2018-09-02,303,"GOA",45.49
2018,2018-09-04,303,"GOA",54.66
2018,2018-09-07,303,"GOA",6.62
2018,2018-09-07,303,"GOA",21.71
2018,2018-10-05,303,"GOA",77.05
2018,2018-10-12,303,"GOA",100.83
2018,2018-09-08,303,"GOA",14.18
2018,2018-09-10,303,"GOA",223.31
2018,2018-09-11,303,"GOA",18.61
2018,2018-09-12,303,"GOA",14.47
2018,2018-09-13,303,"GOA",6.2
2018,2018-08-21,303,"GOA",1953.7
2018,2018-08-21,303,"GOA",873.08
2018,2018-05-02,303,"GOA",555.35
2018,2018-05-02,303,"GOA",1639.74
2018,2018-05-02,303,"GOA",70.76
2018,2018-09-14,303,"GOA",130.26
2018,2018-09-15,303,"GOA",45.23
2018,2018-05-03,303,"GOA",872.48
2018,2018-05-03,303,"GOA",122.95
2018,2018-02-20,303,"GOA",34.57
2018,2018-09-25,303,"GOA",409.27
2018,2018-09-25,303,"GOA",2553.57
2018,2018-09-26,303,"GOA",104.97
2018,2018-04-08,303,"GOA",824.73
2018,2018-04-08,303,"GOA",116.58
2018,2018-04-11,303,"GOA",18.72
2018,2018-04-12,303,"GOA",59.9
2018,2018-04-13,303,"GOA",271.24
2018,2018-04-14,303,"GOA",19.48
2018,2018-04-14,303,"GOA",116.54
2018,2018-09-17,303,"GOA",18.61
2018,2018-09-18,303,"GOA",24.81
2018,2018-09-20,303,"GOA",6.2
2018,2018-05-03,303,"GOA",96.33
2018,2018-05-06,303,"GOA",56.02
2018,2018-05-06,303,"GOA",57.19
2018,2018-05-06,303,"GOA",5595.69
2018,2018-05-07,303,"GOA",26.78
2018,2018-05-07,303,"GOA",4681.13
2018,2018-05-07,303,"GOA",2457.09
2018,2018-05-07,303,"GOA",10149.73
2018,2018-05-07,303,"GOA",4257.07
2018,2018-05-15,303,"GOA",69.21
2018,2018-05-15,303,"GOA",17824.14
2018,2018-05-16,303,"GOA",751.34
2018,2018-05-16,303,"GOA",3726.24
2018,2018-05-16,303,"GOA",2795.81
2018,2018-05-16,303,"GOA",17935.27
2018,2018-05-21,303,"GOA",253.56
2018,2018-07-07,303,"GOA",1714.74
2018,2018-07-07,303,"GOA",3252.72
2018,2018-07-07,303,"GOA",2777.55
2018,2018-07-07,303,"GOA",4475.33
2018,2018-07-13,303,"GOA",1696.35
2018,2018-07-13,303,"GOA",1731.89
2018,2018-07-14,303,"GOA",2191.4
2018,2018-07-14,303,"GOA",72.94
2018,2018-07-14,303,"GOA",3478.99
2018,2018-07-14,303,"GOA",144.34
2018,2018-05-09,303,"GOA",14066.21
2018,2018-05-09,303,"GOA",3617.85
2018,2018-05-09,303,"GOA",4526.57
2018,2018-12-06,303,"GOA",1691.09
2018,2018-12-06,303,"GOA",587.47
2018,2018-12-07,303,"GOA",482.9
2018,2018-12-08,303,"GOA",526.25
2018,2018-12-08,303,"GOA",354.38
2018,2018-12-12,303,"GOA",49.86
2018,2018-10-22,303,"GOA",35.97
2018,2018-09-19,303,"GOA",73.63
2018,2018-09-07,303,"GOA",16.83
2018,2018-09-09,303,"GOA",16.51
2018,2018-09-10,303,"GOA",8.42
2018,2018-09-10,303,"GOA",115.58
2018,2018-09-11,303,"GOA",33.99
2018,2018-09-12,303,"GOA",29.59
2018,2018-05-07,303,"GOA",19.35
2018,2018-09-15,303,"GOA",1883.65
2018,2018-09-16,303,"GOA",627.4
2018,2018-09-21,303,"GOA",2730.44
2018,2018-04-12,303,"GOA",1686.07
2018,2018-04-12,303,"GOA",6680.38
2018,2018-04-12,303,"GOA",1454.19
2018,2018-04-13,303,"GOA",1413.96
2018,2018-04-13,303,"GOA",56.82
2018,2018-08-14,303,"GOA",108.66
2018,2018-08-16,303,"GOA",9697.8
2018,2018-08-16,303,"GOA",8011.16
2018,2018-08-16,303,"GOA",14828.87
2018,2018-08-16,303,"GOA",35695.15
2018,2018-08-16,303,"GOA",26741.21
2018,2018-08-17,303,"GOA",4831.29
2018,2018-08-17,303,"GOA",4246.69
2018,2018-08-17,303,"GOA",6431.51
2018,2018-08-17,303,"GOA",523.01
2018,2018-08-17,303,"GOA",12836.22
2018,2018-08-18,303,"GOA",4189.05
2018,2018-08-18,303,"GOA",2643.61
2018,2018-08-18,303,"GOA",7052.39
2018,2018-08-18,303,"GOA",6786.27
2018,2018-08-19,303,"GOA",910.84
2018,2018-08-23,303,"GOA",6634.94
2018,2018-07-28,303,"GOA",39.03
2018,2018-07-03,303,"GOA",53.56
2018,2018-07-03,303,"GOA",7419.03
2018,2018-07-04,303,"GOA",3544.96
2018,2018-07-04,303,"GOA",1008.52
2018,2018-07-04,303,"GOA",1312.23
2018,2018-07-04,303,"GOA",3908.46
2018,2018-07-06,303,"GOA",248.09
2018,2018-07-30,303,"GOA",19.36
2018,2018-07-06,303,"GOA",1339.28
2018,2018-07-06,303,"GOA",1456.21
2018,2018-07-06,303,"GOA",9153.23
2018,2018-07-06,303,"GOA",9905.4
2018,2018-07-06,303,"GOA",7017.11
2018,2018-07-06,303,"GOA",14345.62
2018,2018-07-09,303,"GOA",122.62
2018,2018-07-09,303,"GOA",395.39
2018,2018-07-09,303,"GOA",191.82
2018,2018-07-10,303,"GOA",3626.19
2018,2018-07-02,303,"GOA",58.84
2018,2018-07-02,303,"GOA",5835.38
2018,2018-07-02,303,"GOA",5515.57
2018,2018-07-02,303,"GOA",19593.3
2018,2018-07-02,303,"GOA",8390.86
2018,2018-07-02,303,"GOA",7257.28
2018,2018-07-02,303,"GOA",15269.17
2018,2018-08-01,303,"GOA",5018.24
2018,2018-08-02,303,"GOA",4040.94
2018,2018-08-02,303,"GOA",1800.04
2018,2018-08-02,303,"GOA",1395.38
2018,2018-08-02,303,"GOA",7937.51
2018,2018-08-02,303,"GOA",8577.23
2018,2018-08-02,303,"GOA",11304.54
2018,2018-08-02,303,"GOA",9957.32
2018,2018-08-03,303,"GOA",23665.92
2018,2018-07-16,303,"GOA",43.33
2018,2018-07-19,303,"GOA",10351.69
2018,2018-07-19,303,"GOA",9807.09
2018,2018-07-19,303,"GOA",10235.72
2018,2018-07-19,303,"GOA",36085.8
2018,2018-07-19,303,"GOA",3431.46
2018,2018-07-20,303,"GOA",732.21
2018,2018-07-20,303,"GOA",1787.81
2018,2018-07-20,303,"GOA",4033.05
2018,2018-07-20,303,"GOA",9423.15
2018,2018-07-20,303,"GOA",2679.08
2018,2018-07-20,303,"GOA",4048.51
2018,2018-07-21,303,"GOA",2529.42
2018,2018-07-21,303,"GOA",995.08
2018,2018-07-21,303,"GOA",13113.08
2018,2018-07-10,303,"GOA",4246.61
2018,2018-07-11,303,"GOA",161.08
2018,2018-07-11,303,"GOA",103.63
2018,2018-07-13,303,"GOA",4750.28
2018,2018-07-13,303,"GOA",9766.73
2018,2018-07-13,303,"GOA",171.52
2018,2018-07-13,303,"GOA",11630.86
2018,2018-07-14,303,"GOA",2625.5
2018,2018-07-14,303,"GOA",722.62
2018,2018-07-14,303,"GOA",1967.73
2018,2018-07-31,303,"GOA",36.51
2018,2018-07-31,303,"GOA",1908.04
2018,2018-08-01,303,"GOA",1621.16
2018,2018-08-01,303,"GOA",4125.83
2018,2018-08-01,303,"GOA",28.68
2018,2018-08-02,303,"GOA",70.94
2018,2018-08-04,303,"GOA",2248.82
2018,2018-08-04,303,"GOA",5306.19
2018,2018-08-05,303,"GOA",31.4
2018,2018-08-05,303,"GOA",47.49
2018,2018-07-14,303,"GOA",18592.64
2018,2018-08-03,303,"GOA",6563.71
2018,2018-08-03,303,"GOA",208.45
2018,2018-08-03,303,"GOA",13125.78
2018,2018-08-04,303,"GOA",507.12
2018,2018-08-04,303,"GOA",1001.01
2018,2018-08-04,303,"GOA",3819.23
2018,2018-08-04,303,"GOA",14735.42
2018,2018-08-04,303,"GOA",23720
2018,2018-08-09,303,"GOA",76.12
2018,2018-07-28,303,"GOA",268.23
2018,2018-07-28,303,"GOA",5837.73
2018,2018-07-28,303,"GOA",118.73
2018,2018-06-23,303,"GOA",139.33
2018,2018-06-23,303,"GOA",5562.26
2018,2018-07-29,303,"GOA",1456.92
2018,2018-07-29,303,"GOA",1506.01
2018,2018-07-29,303,"GOA",22.18
2018,2018-07-29,303,"GOA",4181.25
2018,2018-07-30,303,"GOA",86.87
2018,2018-07-30,303,"GOA",39.48
2018,2018-06-24,303,"GOA",24099.57
2018,2018-06-25,303,"GOA",541.13
2018,2018-06-25,303,"GOA",803.05
2018,2018-06-26,303,"GOA",295.14
2018,2018-06-27,303,"GOA",711.64
2018,2018-06-27,303,"GOA",1082.19
2018,2018-06-23,303,"GOA",6853.38
2018,2018-06-23,303,"GOA",891.95
2018,2018-06-24,303,"GOA",6304.41
2018,2018-06-28,303,"GOA",156.28
2018,2018-07-01,303,"GOA",506.94
2018,2018-08-06,303,"GOA",375.47
2018,2018-08-07,303,"GOA",192.99
2018,2018-07-21,303,"GOA",16914.53
2018,2018-07-24,303,"GOA",274.65
2018,2018-07-26,303,"GOA",2551.84
2018,2018-07-26,303,"GOA",2241.55
2018,2018-07-26,303,"GOA",924.49
2018,2018-07-27,303,"GOA",1540.3
2018,2018-07-27,303,"GOA",1294.16
2018,2018-07-27,303,"GOA",928.05
2018,2018-07-27,303,"GOA",2906.33
2018,2018-07-28,303,"GOA",37.56
2019,2019-05-24,303,"GOA",39.81
2019,2019-11-07,303,"GOA",3125.47
2019,2019-11-07,303,"GOA",3035.25
2019,2019-11-09,303,"GOA",1846.54
2019,2019-01-18,303,"GOA",7.05
